idx, head1, head2, gaze1, gaze2, time
2, -0.25033503933, -0.125211050031, -0.406921993732, -0.10734495278, 1502457728.46
3, -0.243507228528, -0.127137281048, -0.407433711, -0.105333159378, 1502457728.49
4, -0.247414180277, -0.131079414905, -0.408483169214, -0.103328082496, 1502457728.52
5, -0.242623463568, -0.129610970992, -0.407774524423, -0.101801061445, 1502457728.56
6, -0.246375187338, -0.133824424741, -0.408152557264, -0.100984963996, 1502457728.59
7, -0.246939829658, -0.134782715169, -0.408313594263, -0.100215624777, 1502457728.62
8, -0.2479224232, -0.132757554428, -0.407661106349, -0.100820103341, 1502457728.66
9, -0.246715464711, -0.135514665482, -0.408131027946, -0.100525980523, 1502457728.72
10, -0.245951569935, -0.135987325627, -0.410447359111, -0.100644252872, 1502457728.8
11, -0.241469575824, -0.134327129085, -0.410082180887, -0.101089009695, 1502457728.86
12, -0.242343424677, -0.135595290312, -0.409608328549, -0.0997850445586, 1502457728.89
13, -0.244758975624, -0.138387491926, -0.40934883397, -0.0987354067557, 1502457728.96
14, -0.246724741442, -0.139524490119, -0.408326155952, -0.0990291081115, 1502457728.99
15, -0.250158593961, -0.14001835155, -0.408720858284, -0.0986747878188, 1502457729.03
16, -0.246987637605, -0.13953776608, -0.408591010487, -0.0983791773969, 1502457729.06
17, -0.247843519475, -0.13971831784, -0.408905382541, -0.0982286317706, 1502457729.09
18, -0.243812833028, -0.137733647689, -0.409124067628, -0.098095526543, 1502457729.13
19, -0.250445473542, -0.140688267017, -0.409039337809, -0.0979444468636, 1502457729.16
20, -0.253285995591, -0.142830907512, -0.408492448345, -0.097596738893, 1502457729.22
21, -0.254062402948, -0.143678319879, -0.408411570286, -0.0964895214356, 1502457729.29
22, -0.25150786042, -0.141796784134, -0.408896742586, -0.0972110174072, 1502457729.32
23, -0.25297263717, -0.142717545913, -0.408279779461, -0.0964713504095, 1502457729.36
24, -0.254845392447, -0.144479962265, -0.40777668838, -0.0969433421552, 1502457729.39
25, -0.252341128896, -0.142450339881, -0.407500620986, -0.096920233839, 1502457729.42
26, -0.252288162679, -0.142926263037, -0.407651602234, -0.097823738657, 1502457729.46
27, -0.254474086197, -0.144264747267, -0.407863778985, -0.0977512854199, 1502457729.49
28, -0.252122448373, -0.142672355421, -0.408259811666, -0.0976718253836, 1502457729.52
29, -0.255385867627, -0.147355536149, -0.408423313317, -0.0974327485117, 1502457729.62
30, -0.255634793671, -0.147872417824, -0.407947353913, -0.0969806055111, 1502457729.66
31, -0.253896468477, -0.148734244427, -0.407765099984, -0.0963262048378, 1502457729.69
32, -0.255423252196, -0.149464961781, -0.408369595837, -0.0973445318223, 1502457729.72
33, -0.256663137947, -0.149936694854, -0.407455877106, -0.0966988477756, 1502457729.75
34, -0.25524711429, -0.150789801197, -0.408479545147, -0.096657468767, 1502457729.79
35, -0.257264905886, -0.151124874268, -0.4092884241, -0.097967433903, 1502457729.86
36, -0.254253284345, -0.15216960087, -0.414945152512, -0.0958161249149, 1502457729.96
37, -0.255943309144, -0.152708553156, -0.414776863125, -0.0950415609142, 1502457730.02
38, -0.257313711488, -0.153439818196, -0.415975340159, -0.0940328474373, 1502457730.12
39, -0.252219608141, -0.151381464055, -0.416731623041, -0.0939514032714, 1502457730.16
40, -0.258963760135, -0.15369419609, -0.417559413746, -0.0926710389915, 1502457730.19
41, -0.257404154238, -0.153436500781, -0.418672773414, -0.0932057872289, 1502457730.22
42, -0.256437519821, -0.15315877803, -0.420346071931, -0.0948981844887, 1502457730.26
43, -0.253152257446, -0.15224546594, -0.422793361703, -0.094667238361, 1502457730.36
44, -0.253234241108, -0.152480498434, -0.424336346958, -0.0929899301584, 1502457730.39
45, -0.253568988653, -0.152652886424, -0.424771705615, -0.0927842273058, 1502457730.42
46, -0.253180676388, -0.152865186519, -0.426006438751, -0.0921282611633, 1502457730.45
47, -0.253066005492, -0.153121008796, -0.427290426197, -0.0922311652794, 1502457730.49
48, -0.253681128654, -0.153673002151, -0.427011901931, -0.0924018412809, 1502457730.52
49, -0.253874008167, -0.154255504375, -0.429288487657, -0.0907144701962, 1502457730.59
51, -0.256611591862, -0.156949933171, -0.436734769115, -0.0768093602414, 1502457730.73
52, -0.248924375747, -0.155920030862, -0.439685918828, -0.0773641469432, 1502457730.79
53, -0.250278625962, -0.157677669966, -0.441417139189, -0.0777345924022, 1502457730.82
63, -0.250899700748, -0.158438184522, -0.438976255555, -0.0725820454687, 1502457731.19
64, -0.254100775462, -0.163346332029, -0.439495471705, -0.0727293998496, 1502457731.22
72, -0.254674276026, -0.167686379879, -0.434392683569, -0.0701981441622, 1502457731.62
78, -0.257790159055, -0.172708355494, -0.432432149727, -0.0687144279236, 1502457731.89
81, -0.255804241921, -0.172217649501, -0.433047348099, -0.0686581878734, 1502457732.0
