idx, head1, head2, gaze1, gaze2, time
1, -0.0197698691002, -0.332833009229, -0.305228293129, -0.00927551788869, 1504712286.3
2, -0.0165195274899, -0.332650481126, -0.309731432011, -0.00848661056759, 1504712286.33
3, -0.0112220733782, -0.331296147455, -0.315929538854, -0.00923705688228, 1504712286.37
4, -0.00172321829172, -0.329957577496, -0.324930275112, -0.00977396682996, 1504712286.43
5, 0.00500822212221, -0.331706336166, -0.330809234438, -0.00900262073585, 1504712286.47
7, 0.0101015776406, -0.33199134367, -0.339080752955, -0.00862166058851, 1504712286.53
8, 0.0186167493069, -0.334068796511, -0.345077598398, -0.00901217176739, 1504712286.57
9, 0.0216664160995, -0.334444157205, -0.347077895558, -0.00845334528667, 1504712286.6
10, 0.0226515309727, -0.332892649169, -0.350109676665, -0.00942747259719, 1504712286.63
11, 0.0243473933963, -0.334314544945, -0.351364991796, -0.00891466523721, 1504712286.67
12, 0.0247449741497, -0.335492826723, -0.351227882912, -0.00778767262067, 1504712286.7
13, 0.0247490346641, -0.335453702356, -0.353332084427, -0.00987289664168, 1504712286.73
14, 0.0236213040581, -0.336090051173, -0.352738856433, -0.00934365897888, 1504712286.77
15, 0.0232141623526, -0.337043814102, -0.348844819781, -0.00668305169767, 1504712286.8
16, 0.022776986939, -0.338521343617, -0.344020839874, -0.00748538688001, 1504712286.83
17, 0.017482579105, -0.337892287837, -0.339898738064, -0.00655849026012, 1504712286.87
18, 0.0125636045377, -0.339231464725, -0.335853856374, -0.00576039508515, 1504712286.9
19, 0.00842708352759, -0.339187497113, -0.347941742398, 0.00362232377275, 1504712286.93
21, -0.00107556142058, -0.33707299036, -0.362450422451, 0.0338140090597, 1504712287.0
22, -0.00525135257587, -0.33731127634, -0.352701568034, 0.0342951139593, 1504712287.03
23, -0.0168794691523, -0.336406484766, -0.346427275206, 0.0361555620902, 1504712287.07
24, -0.0218815478097, -0.336523227727, -0.337069361553, 0.0365553960598, 1504712287.1
25, -0.0288913450352, -0.336460365593, -0.325800930367, 0.0384823999377, 1504712287.13
26, -0.0410702213668, -0.333739625983, -0.316662088602, 0.0385792726976, 1504712287.17
27, -0.0493542257011, -0.334602569078, -0.306083800313, 0.039869921625, 1504712287.2
28, -0.0577870136734, -0.333854733303, -0.3019506232, 0.0468722594684, 1504712287.23
29, -0.0708368341571, -0.331474677865, -0.289280268705, 0.0516406107697, 1504712287.27
30, -0.0812829259588, -0.333180658027, -0.278515099722, 0.0523477686916, 1504712287.3
31, -0.0926900698736, -0.330932650666, -0.267148680861, 0.0527628888229, 1504712287.33
32, -0.103461874733, -0.33196567045, -0.25457843465, 0.0527999644543, 1504712287.37
33, -0.115296975384, -0.328405432305, -0.244058349599, 0.0519601474316, 1504712287.4
34, -0.124527625934, -0.329127987672, -0.231851292734, 0.0526402161732, 1504712287.43
35, -0.132097599636, -0.32934693486, -0.221263420252, 0.0521448238529, 1504712287.47
36, -0.151622789025, -0.329385191119, -0.209633925243, 0.053235303265, 1504712287.5
37, -0.158970017239, -0.328278805276, -0.201864167186, 0.0511469138142, 1504712287.53
38, -0.167864374469, -0.330842521755, -0.190474167032, 0.051524171836, 1504712287.57
39, -0.177982271248, -0.330206057822, -0.17936150803, 0.0531002702503, 1504712287.6
40, -0.191189083655, -0.327699966854, -0.172670400793, 0.0526268586038, 1504712287.63
41, -0.200726618713, -0.332576936225, -0.164758531047, 0.0539294689681, 1504712287.67
42, -0.204013656282, -0.329706466169, -0.157771427804, 0.0529824343247, 1504712287.7
43, -0.219857057716, -0.329517024291, -0.150047217791, 0.0535465379249, 1504712287.73
44, -0.226992969675, -0.325855135938, -0.143098886995, 0.0532716231049, 1504712287.77
45, -0.236878341292, -0.326607399421, -0.136007554209, 0.052350580465, 1504712287.8
46, -0.233720457769, -0.324944833212, -0.128710043469, 0.0520135245226, 1504712287.83
47, -0.231624583836, -0.324367377821, -0.124655601639, 0.0507859566626, 1504712287.87
48, -0.246170605701, -0.326335701279, -0.11519284338, 0.0515548176219, 1504712287.9
49, -0.24422617125, -0.321583505256, -0.107230666754, 0.0517218911482, 1504712287.93
50, -0.251127571904, -0.318659397229, -0.102004039954, 0.0516330165978, 1504712287.97
51, -0.263381663339, -0.323198794603, -0.0966526538952, 0.0519035740377, 1504712288.0
52, -0.264923918185, -0.325634361779, -0.0923205151841, 0.0518536286488, 1504712288.03
53, -0.270309446327, -0.324219758352, -0.0880739742545, 0.0517113407028, 1504712288.07
54, -0.273059056475, -0.321506623245, -0.0507490386089, 0.00772628533132, 1504712288.1
55, -0.278366252568, -0.322251333949, -0.0339266934406, -0.00784716585585, 1504712288.13
56, -0.283957255664, -0.321020344064, -0.0280439160607, -0.00591387545303, 1504712288.17
57, -0.288587381079, -0.32170263672, -0.0216214509717, -0.00573853047168, 1504712288.2
58, -0.296854360294, -0.321124508027, -0.0161843283033, -0.00406830530627, 1504712288.23
59, -0.304033495644, -0.324913653196, -0.0097863588889, -0.00523170778068, 1504712288.27
60, -0.312019412817, -0.324434186759, -0.00620003258053, -0.00431818789116, 1504712288.3
61, -0.314557268845, -0.323251910285, 0.00241809194135, -0.00432515371764, 1504712288.33
62, -0.320588962173, -0.322956507938, 0.00835348763326, -0.00638761891151, 1504712288.37
63, -0.32858273944, -0.321318827226, 0.0165404300846, -0.00540428679608, 1504712288.4
64, -0.331734424287, -0.32067288956, 0.0247189380032, -0.00695632077649, 1504712288.43
65, -0.338127663512, -0.321239912802, 0.0308385237153, -0.00772284997645, 1504712288.47
66, -0.345360164649, -0.32086700978, 0.0381073210081, -0.00820254367874, 1504712288.5
67, -0.353086022553, -0.319596032684, 0.0457041503531, -0.00968459390419, 1504712288.53
68, -0.358541578025, -0.321393793494, 0.0544671881984, -0.0105635953399, 1504712288.57
69, -0.365259007718, -0.32111233047, 0.0634573492439, -0.00952496915767, 1504712288.6
70, -0.375710981631, -0.321830852372, 0.071492016737, -0.00962281717198, 1504712288.63
71, -0.383123277577, -0.322143003369, 0.0815513133021, -0.00929158866292, 1504712288.67
72, -0.379679590097, -0.327971699351, 0.0897823015592, -0.00957796852981, 1504712288.7
75, -0.4036122654, -0.32897984963, 0.117774869467, -0.0113701452567, 1504712288.8
76, -0.415382034194, -0.330015354618, 0.127777195519, -0.011145940906, 1504712288.83
77, -0.44961481366, -0.315106168192, 0.138169190966, -0.0125601709314, 1504712288.87
78, -0.434049929102, -0.326825024406, 0.149357711632, -0.0141266759248, 1504712288.9
79, -0.464534177857, -0.322773871962, 0.157424880199, -0.0154860892051, 1504712288.93
80, -0.476176914564, -0.322180075822, 0.171786150085, -0.0146419170508, 1504712288.97
81, -0.465906970524, -0.329168856358, 0.184241346206, -0.0151049006268, 1504712289.0
82, -0.501737703159, -0.315566437666, 0.198809903852, -0.0169173757474, 1504712289.03
83, -0.51854112109, -0.313525925051, 0.210009379418, -0.0197315794352, 1504712289.07
84, -0.526004313185, -0.32270260503, 0.226597289272, -0.0196342172823, 1504712289.1
85, -0.545973320734, -0.317228504657, 0.241490735469, -0.019475222484, 1504712289.13
86, -0.570077609874, -0.310223779468, 0.128840542062, -0.00226590156158, 1504712289.17
89, -0.633948337574, -0.301051432932, -0.101986240242, -0.0263341938645, 1504712289.27
90, -0.64828136541, -0.307629273657, -0.1438382002, -0.0550660725837, 1504712289.3
119, -0.653819048785, -0.277065253907, 0.304201235697, 0.0326148339942, 1504712290.33
120, -0.629197176961, -0.277660407613, 0.281868455134, 0.0352434775954, 1504712290.37
121, -0.601903002889, -0.288428434765, 0.257547194057, 0.038746956529, 1504712290.4
122, -0.579723887293, -0.288066109041, 0.234069142128, 0.041411524994, 1504712290.43
123, -0.564010839047, -0.279188556485, 0.21112433154, 0.0449663162583, 1504712290.47
124, -0.53216114219, -0.289537058348, 0.193840624311, 0.0474037448404, 1504712290.5
125, -0.509299783131, -0.291459334872, 0.169403785128, 0.0494823421989, 1504712290.53
126, -0.483395035142, -0.293283134326, 0.139895160434, 0.0494992678687, 1504712290.57
127, -0.451807717005, -0.298119852092, 0.113767298786, 0.0521074758712, 1504712290.6
128, -0.412491747404, -0.308531246318, 0.0908749157376, 0.0531455948696, 1504712290.63
129, -0.407062046821, -0.302375205207, 0.0639384912664, 0.0543677369755, 1504712290.67
130, -0.360551789435, -0.309906882394, 0.0372125310374, 0.0548086088714, 1504712290.7
131, -0.340903140061, -0.311973839755, 0.0136663023794, 0.0555118008427, 1504712290.73
132, -0.329935246789, -0.307206237828, -0.0118906400811, 0.0557716062405, 1504712290.77
133, -0.312315608283, -0.307704438398, -0.0369419741509, 0.0544210705503, 1504712290.8
134, -0.29041616272, -0.304158386565, -0.0607203488521, 0.0529123497425, 1504712290.83
135, -0.268104121091, -0.301635484703, -0.0839011323059, 0.052660659507, 1504712290.87
136, -0.245047734726, -0.304222104854, -0.0787844272851, 0.0217880525751, 1504712290.9
