idx, head1, head2, gaze1, gaze2, time
1, -0.270957785329, -0.0641873695303, -0.0706938368169, -0.160922647664, 1505480825.84
2, -0.273065062518, -0.0656500840323, -0.0704847927178, -0.160211158276, 1505480825.87
3, -0.271888258557, -0.06772928919, -0.0705762284543, -0.15892840962, 1505480825.9
4, -0.271031315226, -0.0689667109395, -0.0714004107728, -0.15803008874, 1505480825.94
5, -0.272080095742, -0.0687195529126, -0.033854135871, -0.161107291121, 1505480825.97
6, -0.267514803763, -0.0710580501982, 0.00469302195625, -0.143812455298, 1505480826.0
7, -0.26497019206, -0.073596463735, 0.000325237928083, -0.141660997528, 1505480826.04
8, -0.261816666676, -0.075717838544, -0.00388214255353, -0.138149888311, 1505480826.07
9, -0.255041837345, -0.0813878150252, -0.00927303427543, -0.135581285221, 1505480826.1
10, -0.248629469029, -0.0863355473644, -0.0157464095607, -0.130114639172, 1505480826.14
11, -0.244050816225, -0.0891732698221, -0.022151948185, -0.125097193082, 1505480826.17
12, -0.240207788829, -0.102013600812, -0.0333992206261, -0.133945004514, 1505480826.2
14, -0.235236320699, -0.109806908204, -0.0816299368514, -0.194794751664, 1505480826.27
15, -0.224815036517, -0.130953084081, -0.0873579456477, -0.184764141454, 1505480826.3
16, -0.218327632397, -0.1375936506, -0.0941504216267, -0.178498580508, 1505480826.34
17, -0.212328138774, -0.138550014753, -0.100618110947, -0.173153061226, 1505480826.37
18, -0.208259422262, -0.144956602045, -0.103770430421, -0.169122643057, 1505480826.4
19, -0.205181678824, -0.147594907786, -0.105205757266, -0.168785824212, 1505480826.44
20, -0.204488690454, -0.146906319851, -0.105635325104, -0.166886773755, 1505480826.47
21, -0.206944145539, -0.155010217728, -0.0898606568422, -0.182034910531, 1505480826.5
22, -0.208575073247, -0.159429115843, -0.0793833381623, -0.189045665584, 1505480826.54
23, -0.211043586039, -0.160300862666, -0.0781750726918, -0.184740858363, 1505480826.57
24, -0.214667499321, -0.167384767224, -0.0782131436124, -0.180213580152, 1505480826.6
25, -0.213594148394, -0.170146060428, -0.0791940372349, -0.177497401575, 1505480826.64
26, -0.212531588243, -0.167801980796, -0.0802553985567, -0.176409280965, 1505480826.67
27, -0.211212960462, -0.171371537595, -0.0803013461419, -0.17494091838, 1505480826.7
28, -0.2110935875, -0.173503179146, -0.0798134154137, -0.175261828795, 1505480826.74
