idx, head1, head2, gaze1, gaze2, time
8, -0.171569179512, -0.43654065784, -0.0045574608071, 0.150088213459, 1503084328.72
9, -0.163141470211, -0.439280616396, -0.00436419560424, 0.150079892342, 1503084328.75
10, -0.171696894797, -0.437956843341, -0.00472165296242, 0.149863075845, 1503084328.78
11, -0.165248730074, -0.436975465658, -0.00381395994026, 0.148741035445, 1503084328.82
15, -0.165765763051, -0.437760182846, -0.0139219893886, 0.146053243401, 1503084329.02
18, -0.172915464392, -0.440094222964, -0.0473626688545, 0.15068209062, 1503084329.21
19, -0.172137969866, -0.438981375129, -0.0459581023752, 0.151496630129, 1503084329.25
20, -0.172466398978, -0.439388514254, -0.0465368172209, 0.151988241114, 1503084329.31
21, -0.172333156909, -0.439310487703, -0.0464357948195, 0.152915086454, 1503084329.34
22, -0.171635710286, -0.438792345284, -0.0459748042898, 0.152587045052, 1503084329.38
23, -0.174339702342, -0.441721636765, -0.0463615736936, 0.154259270178, 1503084329.45
25, -0.177811427873, -0.436504230481, 0.00106287180869, 0.14763876366, 1503084329.72
26, -0.176909427229, -0.434307090823, 0.00120185613301, 0.146483896276, 1503084329.75
28, -0.17894862814, -0.436295027709, -0.00564321555211, 0.151369265671, 1503084329.88
29, -0.178730823347, -0.439175469548, -0.00563860157072, 0.153082028159, 1503084329.92
30, -0.178506239592, -0.438890757598, -0.00566767397149, 0.153147690015, 1503084329.95
31, -0.179222066971, -0.439643114049, -0.00502555050376, 0.153580934492, 1503084330.02
32, -0.177391220094, -0.435509195114, 0.0025937710546, 0.150965261545, 1503084330.11
33, -0.177981796048, -0.435547362717, 0.00327948308373, 0.150965953214, 1503084330.14
34, -0.177359480972, -0.434385100761, 0.00308815631805, 0.15002493505, 1503084330.18
35, -0.175801407866, -0.433778212843, 0.00267368459221, 0.15055434843, 1503084330.21
36, -0.17516655505, -0.433927059153, 0.0027788785546, 0.150634438262, 1503084330.24
37, -0.180708030819, -0.437530099868, 0.0023223170261, 0.150748431745, 1503084330.28
38, -0.175301114476, -0.431894725264, 0.00210367783575, 0.150118403608, 1503084330.31
39, -0.183386685272, -0.439879580282, 0.0020778959573, 0.1494453342, 1503084330.34
41, -0.182906511903, -0.439338990365, 0.00220146631983, 0.149132801664, 1503084330.41
46, -0.174808158751, -0.431726975166, -0.110849416105, 0.136840028882, 1503084330.68
58, -0.179581244111, -0.444012623207, -0.479431155463, 0.0888319893232, 1503084331.32
60, -0.181206655029, -0.443034995231, -0.478733595384, 0.0879299573712, 1503084331.38
62, -0.18281962526, -0.443711285242, -0.476889726171, 0.0877320549934, 1503084331.44
67, -0.181770957768, -0.444526797873, -0.369708930032, 0.098577960017, 1503084331.68
68, -0.182795623841, -0.447134628389, -0.368218215094, 0.0997530223406, 1503084331.72
79, -0.191876796065, -0.443969030239, -0.225666085093, -0.234819238737, 1503084332.18
80, -0.192834054726, -0.444738135946, -0.224838217727, -0.233313853078, 1503084332.21
85, -0.192191580108, -0.453013202902, -0.128058110317, -0.26773178747, 1503084332.48
86, -0.192404320922, -0.454650477216, -0.126891877483, -0.264897582244, 1503084332.52
87, -0.195514850321, -0.454881511102, -0.141548107824, -0.263319141027, 1503084332.58
88, -0.19297139842, -0.456815885186, -0.147116411487, -0.260295969048, 1503084332.61
94, -0.200415064672, -0.469466637391, -0.229453008996, -0.215059351095, 1503084332.98
96, -0.201134603792, -0.471285511741, -0.227461417999, -0.21415035446, 1503084333.08
97, -0.202149708491, -0.471514359257, -0.226431763729, -0.21513157466, 1503084333.11
98, -0.202662069527, -0.473673274843, -0.0260141877571, -0.188828043784, 1503084333.15
