idx, head1, head2, gaze1, gaze2, time
1, 0.470203622575, -0.213761422368, 0.195359413533, -0.133908682724, 1504090400.36
2, 0.470327359625, -0.213718265203, 0.195278138398, -0.130176397052, 1504090400.4
3, 0.486072464426, -0.199863009873, 0.189762265049, -0.12623611188, 1504090400.49
4, 0.490558799861, -0.20167745091, 0.185652047242, -0.125505307087, 1504090400.56
5, 0.4942602465, -0.201992017956, 0.181832237784, -0.124392231172, 1504090400.63
6, 0.511079503437, -0.191990974415, 0.207469810266, -0.128023335771, 1504090400.73
7, 0.514534776337, -0.187521761748, 0.203912899461, -0.125254849797, 1504090400.79
8, 0.499120925894, -0.193687671852, 0.163044324289, -0.0863048936917, 1504090400.83
9, 0.497861563549, -0.191419079538, 0.162001106946, -0.0806022729577, 1504090400.87
10, 0.499787053, -0.1927903195, 0.162020460007, -0.0783938830813, 1504090400.9
11, 0.496775250775, -0.194360554777, 0.160970719935, -0.0769662101872, 1504090400.93
12, 0.510278590004, -0.186375861, 0.154184872123, -0.0763773366555, 1504090401.06
13, 0.500841654595, -0.192568132695, 0.151397399108, -0.0776195701204, 1504090401.13
14, 0.504462071339, -0.190867708465, 0.150580707641, -0.0785043005997, 1504090401.16
15, 0.514061507756, -0.182405756624, 0.1498636277, -0.079805472342, 1504090401.2
16, 0.507798205268, -0.187335238637, 0.176804528183, -0.101500876268, 1504090401.3
17, 0.496358203833, -0.198506220457, 0.180266572581, -0.0993164590217, 1504090401.39
19, 0.506226451384, -0.191135686941, -0.0641705269652, -0.0481191823766, 1504090401.53
20, 0.505382799454, -0.192675549145, -0.064133171302, -0.0458729346194, 1504090401.56
21, 0.505636525963, -0.194310822609, -0.0639189460681, -0.0435771634905, 1504090401.59
22, 0.500330083611, -0.201267194412, -0.064928140623, -0.0434559693179, 1504090401.63
23, 0.506508655769, -0.191354123474, -0.1296033995, -0.0415880296132, 1504090401.66
24, 0.508690297588, -0.187873339963, -0.130991273774, -0.0388299231372, 1504090401.69
25, 0.502744876275, -0.193380389669, -0.131190669942, -0.0361421133033, 1504090401.73
26, 0.49631216386, -0.198082993583, -0.126738980756, -0.0327208865254, 1504090401.79
27, 0.487605984317, -0.199441038979, -0.123854173132, -0.0308478617268, 1504090401.83
28, 0.488985781045, -0.201147780108, -0.122069879679, -0.0273947746473, 1504090401.86
29, 0.493348551374, -0.205177520121, -0.118802823416, -0.0220773677789, 1504090401.93
31, 0.506210741031, -0.21700612859, 0.15252199169, -0.0750902554206, 1504090402.13
32, 0.508131009959, -0.218765260894, 0.14972725938, -0.069755389584, 1504090402.16
33, 0.512517615372, -0.222776927464, 0.143438605615, -0.0625404260973, 1504090402.23
34, 0.514442234766, -0.22453400318, 0.140134105934, -0.0604780967121, 1504090402.26
35, 0.51719294434, -0.227041996765, 0.140169930761, -0.0589767281157, 1504090402.3
